['G', 'O', 'Y'], ['B', 'O', 'Y'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['R inverse', 'L']|['L inverse', 'R']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['R inverse', 'L inverse']|['L', 'R']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['R inverse', 'R']|['R inverse', 'R']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['Y', 'R', 'B'], ['W', 'R', 'B'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['Y', 'R', 'G'], ['W', 'R', 'G']|['R inverse', 'R inverse']|['R', 'R']|
['W', 'B', 'O'], ['Y', 'O', 'G'], ['W', 'G', 'O'], ['G', 'R', 'W'], ['B', 'Y', 'R'], ['Y', 'O', 'B'], ['B', 'W', 'R'], ['G', 'R', 'Y']|['R inverse', 'U']|['U inverse', 'R']|
['B', 'W', 'R'], ['Y', 'O', 'G'], ['B', 'Y', 'R'], ['G', 'R', 'W'], ['W', 'G', 'O'], ['Y', 'O', 'B'], ['W', 'B', 'O'], ['G', 'R', 'Y']|['R inverse', 'U inverse']|['U', 'R']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['B', 'R', 'W'], ['Y', 'G', 'O'], ['W', 'O', 'B'], ['G', 'Y', 'R'], ['B', 'R', 'Y'], ['G', 'W', 'R']|['R inverse', 'D']|['D inverse', 'R']|
['W', 'O', 'G'], ['G', 'W', 'R'], ['B', 'R', 'W'], ['G', 'Y', 'R'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['B', 'R', 'Y'], ['Y', 'B', 'O']|['R inverse', 'D inverse']|['D', 'R']|
['R', 'B', 'W'], ['O', 'W', 'G'], ['R', 'G', 'W'], ['O', 'Y', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['R inverse', 'F']|['F inverse', 'R']|
['O', 'Y', 'G'], ['R', 'G', 'W'], ['O', 'W', 'G'], ['R', 'B', 'W'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['R inverse', 'F inverse']|['F', 'R']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['R', 'B', 'Y'], ['O', 'W', 'B'], ['R', 'G', 'Y'], ['O', 'Y', 'B']|['R inverse', 'B']|['B inverse', 'R']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['O', 'Y', 'B'], ['R', 'G', 'Y'], ['O', 'W', 'B'], ['R', 'B', 'Y']|['R inverse', 'B inverse']|['B', 'R']|
['G', 'O', 'Y'], ['B', 'O', 'Y'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['O', 'B', 'W'], ['R', 'B', 'W'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['U', 'L']|['L inverse', 'U inverse']|
